profile,n,mode,rtt_ms,samples,total_p50_us,total_p95_us,total_p99_us,tsrv_us,rho,p50_ci_lo_us,p50_ci_hi_us,fail,fail_rate
mldsa87,5,new,20,400,89173.744,93719.25504999999,95029.31405,4320.463,0.04844994508697538,88793.0065,89687.487,0,0.0
mldsa87,5,new,50,400,215457.5875,221798.2932,222724.76572999998,4012.619,0.018623707090380373,214780.573,215942.426725,0,0.0
mldsa87,5,new,100,200,426350.559,433611.4513,435401.11294,4001.4255,0.00938529436758637,425503.601,427188.728,0,0.0
mldsa87,5,new,200,200,840616.9205,853790.75275,856996.02689,3556.878,0.004231271002592196,838218.1335,842922.896,0,0.0
mldsa87,10,ka,0,1000,2569.824,4441.07165,5434.171469999999,2262.978,0.8805964922111398,2480.322375,2690.996,0,0.0
mldsa87,10,ka,1,1000,4145.0235,6272.477,7102.56324,2665.484,0.64305642657997,4016.67,4260.2775,0,0.0
mldsa87,10,ka,5,1000,9610.9475,11826.630749999998,12690.07889,3876.5995,0.40335247903497545,9475.864,9750.09745,0,0.0
mldsa87,10,ka,20,1000,25698.61,28569.7165,29581.592780000003,4697.199,0.18278027488646273,25518.8755,25884.3224375,0,0.0
mldsa87,10,ka,50,1000,56357.665,60378.45235,61766.92604,5036.63,0.08936903258855738,56180.684487499995,56486.783,0,0.0
mldsa87,10,ka,100,400,108376.016,113778.7053,115061.05026,5522.7615,0.05095925928851269,108004.111,108764.5,0,0.0
mldsa87,10,ka,200,400,213927.9245,217108.39029999997,219220.82618,5020.215,0.02346685226687178,212944.360475,214564.054,0,0.0
mldsa87,10,new,0,400,2931.1825,5103.888849999999,6040.02525,2391.071,0.8157359700393954,2699.5500875,3112.6265,0,0.0
mldsa87,10,new,1,400,9615.1035,11257.037799999998,11953.77849,3334.945,0.3468444203434732,9437.805125,9799.158,0,0.0
mldsa87,10,new,5,400,32909.75,36115.720799999996,37064.683699999994,5362.014,0.16293086395369152,32572.494,33137.815,0,0.0
mldsa87,10,new,20,400,111781.858,117834.46375,119561.82454,4952.693,0.044306769350711636,111265.756,112542.426525,0,0.0
mldsa87,10,new,50,400,271518.9815,278397.96989999997,280276.46201,5353.5135,0.01971690329134503,270702.578,272203.24511250004,0,0.0
mldsa87,10,new,100,200,533856.081,542330.1344,544425.49699,5210.494,0.009760109860020495,532889.596,534771.788775,0,0.0
mldsa87,10,new,200,200,1055240.9205,1068072.5827000001,1072958.11372,5562.0455,0.005270877381597902,1052445.4583,1057107.9105,0,0.0
mldsa87,20,ka,0,1000,4449.118,6915.140449999999,8095.705910000001,4060.948,0.9127534940633177,4305.851,4614.33295,0,0.0
mldsa87,20,ka,1,1000,5716.432,7668.021849999999,8491.89881,4209.2985,0.7363506641905301,5625.787,5798.7075,0,0.0
mldsa87,20,ka,5,1000,10590.524,12952.36825,14004.70826,4852.6405,0.4582058923618888,10439.2848875,10705.88265,0,0.0
mldsa87,20,ka,20,1000,27321.4605,30471.96575,32243.07054,6199.9,0.22692417925461927,27084.4165,27468.336,0,0.0
mldsa87,20,ka,50,1000,58890.603,63439.9025,65442.435880000005,7218.04,0.1225669229435467,58567.090525,59078.23,0,0.0
mldsa87,20,ka,100,400,109781.5795,115792.644,117420.91667,6922.306,0.06305525964854605,109297.7975,110348.131,0,0.0
mldsa87,20,ka,200,400,214724.669,218934.68195,220803.45412,6817.5905,0.03175038309175365,214294.9197,215111.8665,0,0.0
mldsa87,20,new,0,400,4486.92,6680.545599999998,7127.076099999999,3962.6265,0.8831506913428365,4321.54045,4622.289849999999,0,0.0
mldsa87,20,new,1,400,12371.8365,14695.078199999996,15635.074349999997,5110.1975,0.41305084334084113,12142.03,12516.637,0,0.0
mldsa87,20,new,5,400,40136.1865,44008.035899999995,45760.10725,6887.0825,0.1715928467693362,39882.2365,40552.8445,0,0.0
mldsa87,20,new,20,400,136028.2105,141253.4967,142705.7225,7497.7045,0.05511874685729252,135478.62125,136598.919,0,0.0
mldsa87,20,new,50,400,327615.3285,356701.47495,377734.46682,7121.885,0.021738558548550942,326950.0806375,328124.8325,0,0.0
mldsa87,20,new,100,200,639315.741,651585.6616,656917.39951,7311.991,0.011437214088554718,637247.9620125,640760.6932875001,0,0.0
mldsa87,20,new,200,200,1269098.071,1283903.44305,1293498.3162299986,7303.401,0.005754796391933055,1266236.3735,1271192.6129,0,0.0
slhdsa128f,1,ka,0,1000,3925.672,6073.710249999999,7185.524689999999,3605.2945,0.9183891318479995,3814.4175750000004,4032.753,0,0.0
slhdsa128f,1,ka,1,1000,5162.12,7422.8745499999995,8809.08033,3784.394,0.7331084903101827,5049.296,5309.331,0,0.0
slhdsa128f,1,ka,5,1000,9713.751,11761.24055,12675.771439999999,4256.4,0.43818294292287296,9607.998,9862.2145,0,0.0
slhdsa128f,1,ka,20,1000,26349.4925,29386.6795,30835.093109999998,5750.1065,0.21822456352812108,26186.556,26542.307,0,0.0
slhdsa128f,1,ka,50,1000,57270.732,61409.28025,62295.523740000004,6403.808,0.11181641610587412,57111.2515,57420.980475000004,0,0.0
slhdsa128f,1,ka,100,400,107250.989,111231.41489999999,112275.25823,6276.5975,0.05852251395089699,107105.161,107496.362,0,0.0
slhdsa128f,1,ka,200,400,207467.89,212088.37885,212883.30327,6270.3915,0.030223431201811517,207110.024,207833.585,0,0.0
slhdsa128f,1,new,0,400,3695.875,5899.44785,7185.186909999999,3247.676,0.8787299354009538,3613.8015,3872.174025,0,0.0
slhdsa128f,1,new,1,400,8832.9525,10675.003699999996,11329.278339999997,4092.165,0.46328393592063355,8601.926,9040.675362499998,0,0.0
slhdsa128f,1,new,5,400,27211.1095,30401.20995,31672.63815,6094.1585,0.2239584718146094,26915.3465,27481.3185,0,0.0
slhdsa128f,1,new,20,400,88399.9705,92893.80575,94055.3002,6539.697,0.07397849753807327,88084.1455,88604.935675,0,0.0
slhdsa128f,1,new,50,400,208726.0735,214117.90540000002,215382.45539,6247.4965,0.029931557640306014,208357.2345,208969.370625,0,0.0
slhdsa128f,1,new,100,200,408843.4435,413601.19295,415739.17174,6193.7595,0.015149465152178722,408518.262,409204.144,0,0.0
slhdsa128f,1,new,200,200,809255.651,813940.5473999999,816519.61325,6545.109,0.008087813772955662,808857.115,809658.4959375,0,0.0
slhdsa128f,5,ka,0,1000,5528.3395,7855.451649999999,8830.41225,5240.846,0.9479964101336396,5448.4586875,5655.008,0,0.0
slhdsa128f,5,ka,1,1000,6735.898,8627.7729,9464.60915,5378.492,0.7984818059893425,6672.492,6800.6922875,0,0.0
slhdsa128f,5,ka,5,1000,11588.242,13877.68895,14868.1781,6182.5485,0.5335191049686397,11472.14,11678.756,0,0.0
slhdsa128f,5,ka,20,1000,28489.3735,31668.4397,32832.21232,7828.451,0.27478494744715953,28292.499,28629.2480375,0,0.0
slhdsa128f,5,ka,50,1000,60179.345,64262.54695,65641.75445000001,9233.712,0.15343656531987843,60050.5425,60343.508,0,0.0
slhdsa128f,5,ka,100,400,110106.389,114743.74595,116438.34532,8936.815,0.08116527188989914,109849.15803749999,110408.704,0,0.0
slhdsa128f,5,ka,200,400,210829.5015,215259.44845,216547.85098,9161.0735,0.04345252175251195,210560.2088875,211205.53836250002,0,0.0
slhdsa128f,5,new,0,400,6088.0045,8351.449249999996,9122.92585,5610.1555,0.9215097492125703,5909.9445,6294.389,0,0.0
slhdsa128f,5,new,1,400,11727.2695,14006.8373,14829.88337,6001.835,0.5117845206848874,11592.2195,11868.12,0,0.0
slhdsa128f,5,new,5,400,40255.8405,44234.784850000004,45024.533,8893.613,0.22092727141046775,39962.7401,40538.56265,0,0.0
slhdsa128f,5,new,20,400,116936.298,137824.7114,141050.00775,9565.4455,0.08180048166053623,115548.0725,118540.182,0,0.0
slhdsa128f,5,new,50,400,265111.792,316781.35089999996,318699.65038999997,9293.767,0.03505603025006145,264315.9775,266070.681,0,0.0
slhdsa128f,5,new,100,200,513891.12,615561.0523999999,619068.8216,9193.837,0.01789063216348241,513285.674,515094.4379375,0,0.0
slhdsa128f,5,new,200,200,1012826.4555,1019328.24255,1215121.64101,8807.0655,0.008695532637575342,1012475.414,1013193.4743374999,0,0.0
slhdsa128f,10,ka,0,1000,8884.7295,10995.96325,11657.18965,8476.884,0.9540959012877094,8835.299025,8958.433,0,0.0
slhdsa128f,10,ka,1,1000,9505.2685,11039.343899999998,11982.15816,8109.456,0.8531538062286195,9478.0505,9541.22,0,0.0
slhdsa128f,10,ka,5,1000,14137.8435,16204.7881,16975.34338,8688.9795,0.61459016009054,14088.8530125,14196.272,0,0.0
slhdsa128f,10,ka,20,1000,31376.8145,33966.58025,34734.91168,10709.6765,0.3413245312075896,31219.6515,31524.43,0,0.0
slhdsa128f,10,ka,50,1000,63211.535,67236.25720000001,68454.83649,12062.147,0.19082192830786343,63051.439,63323.718,0,0.0
slhdsa128f,10,ka,100,400,113694.1105,118033.78995,118865.52622999999,12264.8005,0.10787542508633285,113392.6205,113910.10515,0,0.0
slhdsa128f,10,ka,200,400,213562.3425,218641.1559,219720.73209,11956.8545,0.05598765381588751,213369.594725,213874.33,0,0.0
slhdsa128f,10,new,0,400,8812.0785,10464.234199999999,11182.40887,8296.6825,0.9415125500754448,8750.1287,8880.907,0,0.0
slhdsa128f,10,new,1,400,17098.5855,19201.055399999997,19995.41682,9072.7095,0.5306116988449132,16962.884,17264.5176875,0,0.0
slhdsa128f,10,new,5,400,48170.0025,51922.170099999996,53130.571769999995,11581.3205,0.24042598918279068,47840.5153375,48415.669,0,0.0
slhdsa128f,10,new,20,400,155668.5225,179528.5951,181577.77025,12539.6315,0.08055341759924521,154897.719,156718.7025,0,0.0
slhdsa128f,10,new,50,400,366191.4315,418269.46205000003,421460.26639,11926.6385,0.03256940898684026,365432.646,366820.344,0,0.0
slhdsa128f,10,new,100,200,716740.729,721625.60775,722630.5034299999,12337.136,0.017212829550251496,716226.456,717299.2076625,0,0.0
slhdsa128f,10,new,200,200,1416556.2685,1421699.21975,1423474.63904,12189.5335,0.008605047163363,1416098.6935,1417064.83575,0,0.0
slhdsa128f,20,ka,0,1000,14967.029,16311.289949999998,17108.91205,14531.302,0.9708875422102811,14938.103,14998.5315375,0,0.0
slhdsa128f,20,ka,1,1000,15991.8315,17240.019600000003,18328.153079999996,14471.1225,0.9049071396231257,15965.076637499998,16009.756150000001,0,0.0
slhdsa128f,20,ka,5,1000,20414.8225,22385.44275,23477.47754,14814.7655,0.7256867161103164,20355.968,20484.872,0,0.0
slhdsa128f,20,ka,20,1000,37330.443,39715.81085,40667.143299999996,16497.3385,0.4419272093824335,37167.7099,37460.598425,0,0.0
slhdsa128f,20,ka,50,1000,65983.1005,67940.82609999999,69526.05885,15378.9035,0.23307336853623603,65915.3838,66070.5175,0,0.0
slhdsa128f,20,ka,100,400,116775.227,120678.71745,122952.2018,15899.5285,0.13615497831573473,116509.77058750001,116976.896,0,0.0
slhdsa128f,20,ka,200,400,217093.945,220688.509,224604.15954,16115.5895,0.07423325187627873,216882.6505,217304.337,0,0.0
slhdsa128f,20,new,0,400,15667.689,17008.73325,17522.337609999995,14916.953,0.9520838076374889,15635.0112875,15721.614,0,0.0
slhdsa128f,20,new,1,400,28386.979,30483.967049999996,31181.19889,15921.3685,0.5608687173087351,28247.039,28614.0575,0,0.0
slhdsa128f,20,new,5,400,76552.197,81084.18664999999,83004.04194,18504.3565,0.24172208277706256,76364.3815625,76748.647,0,0.0
slhdsa128f,20,new,20,400,181721.6805,263478.25445,268222.01213,16400.741,0.09025197739132729,179964.10491249998,183248.002,0,0.0
slhdsa128f,20,new,50,400,419685.84,620450.1081000001,622050.84007,16290.2185,0.03881526834453123,419295.4635,420028.7605,0,0.0
slhdsa128f,20,new,100,200,918784.2615,922364.1298999999,923263.31141,16192.6835,0.017624032298467925,918540.279,919073.4915,0,0.0
slhdsa128f,20,new,200,200,1818878.505,1822357.49225,2017898.9551,16293.5715,0.008958031806527947,1818558.7435,1819235.956675,0,0.0
slhdsa128s,1,ka,0,1000,2468.313,3976.5751999999998,4466.917669999999,2212.3695,0.8963083288059497,2383.5748875000004,2547.31,0,0.0
slhdsa128s,1,ka,1,1000,3426.0405,5188.12215,6095.591819999999,2075.012,0.6056589231796881,3320.122,3499.3286249999996,0,0.0
slhdsa128s,1,ka,5,1000,8197.61,10064.273549999998,10886.463810000001,2738.425,0.3340516321220453,8079.377,8329.483025,0,0.0
slhdsa128s,1,ka,20,1000,23602.2915,25973.8685,26722.982079999998,3147.9525,0.13337486743607077,23476.234125,23756.8305,0,0.0
slhdsa128s,1,ka,50,1000,53869.383,56639.640049999995,58053.55304,3263.8025,0.06058733770906565,53700.972,54041.3295,0,0.0
slhdsa128s,1,ka,100,400,104259.7655,107709.0836,109399.26746999999,3504.5745,0.03361387284148457,104017.686075,104512.52840000001,0,0.0
slhdsa128s,1,ka,200,400,204201.873,207350.70575,208291.45768000002,3404.731,0.01667335832908839,204000.051,204379.0575,0,0.0
slhdsa128s,1,new,0,400,2363.7385,4507.31985,5179.155789999999,1900.2745,0.8039275495153123,2174.288,2601.144,0,0.0
slhdsa128s,1,new,1,400,5991.1885,7677.531649999998,8592.12517,2374.78,0.39637878193951,5834.7855,6078.7705,0,0.0
slhdsa128s,1,new,5,400,18930.3175,20997.626599999992,21892.67704,3111.6765,0.16437529375827956,18632.2486875,19110.3965,0,0.0
slhdsa128s,1,new,20,400,65575.1175,68304.68135,69231.84167000001,4261.0275,0.06497933457763153,65232.204,65760.422725,0,0.0
slhdsa128s,1,new,50,400,155057.4525,158559.0649,159216.73853,3471.775,0.022390249188441944,154879.7755,155319.775,0,0.0
slhdsa128s,1,new,100,200,305411.3225,308565.72795,310754.17447,3678.585,0.012044690975725041,304957.426,305732.379,0,0.0
slhdsa128s,1,new,200,200,605657.235,608380.22845,609265.57453,3830.958,0.006325290574626752,605423.427,605954.34625,0,0.0
slhdsa128s,5,ka,0,1000,3119.334,5086.37095,5896.7418099999995,2843.7395,0.9116495700684826,3020.2606625000003,3193.8035,0,0.0
slhdsa128s,5,ka,1,1000,4583.3285,6531.96495,7132.6744,3223.6695,0.7033468144384588,4473.6834625,4675.354,0,0.0
slhdsa128s,5,ka,5,1000,9352.13,11559.740199999998,12881.116639999998,3893.0245,0.41627142693696517,9239.0535,9432.123,0,0.0
slhdsa128s,5,ka,20,1000,24139.993,27746.847550000002,29123.695359999998,3689.9525,0.152856403065237,23968.698,24258.176,0,0.0
slhdsa128s,5,ka,50,1000,52585.5515,54566.30635,56006.968649999995,2208.8985,0.04200580648089238,52549.455,52643.7825375,0,0.0
slhdsa128s,5,ka,100,400,106773.741,110218.68845,111908.7632,5912.101,0.05537036489149519,106312.538025,106960.6180375,0,0.0
slhdsa128s,5,ka,200,400,206492.6185,210271.4527,212254.47937000002,5554.5215,0.026899370739492074,206132.60205000002,206763.7783125,0,0.0
slhdsa128s,5,new,0,400,3646.927,5646.206649999996,6336.29103,3213.1895,0.8810676769784533,3510.6105,3805.2275,0,0.0
slhdsa128s,5,new,1,400,7707.837,9319.967849999999,9981.43142,3012.7165,0.3908640647175077,7614.1675,7841.0435,0,0.0
slhdsa128s,5,new,5,400,25371.4455,28074.754399999998,28673.936569999998,4463.943,0.17594358192953571,25178.022,25575.976,0,0.0
slhdsa128s,5,new,20,400,87065.3565,92044.69284999999,93418.0617,5701.9765,0.06549076152924269,86659.3786375,87410.76421250001,0,0.0
slhdsa128s,5,new,50,400,203780.0415,208529.5894,211129.79308,2535.1775,0.012440754655553448,203653.115,203983.988725,0,0.0
slhdsa128s,5,new,100,200,407838.0885,412235.3658,413530.67876,5047.7285,0.012376795209503832,407126.537,408248.364,0,0.0
slhdsa128s,5,new,200,200,807426.213,811617.7867,812904.69469,5180.331,0.0064158568505627645,807057.1975,808031.218,0,0.0
slhdsa128s,10,ka,0,1000,3566.838,4169.3257,4844.01711,3311.9865,0.9285497406946993,3557.5795125,3575.788,0,0.0
slhdsa128s,10,ka,1,1000,4672.2985,5331.359149999999,6228.815619999999,3368.6505,0.7209835801372708,4660.3685,4685.91395,0,0.0
slhdsa128s,10,ka,5,1000,8733.649,9751.81715,10558.70525,3376.3405,0.38658990073908395,8723.428824999999,8749.564,0,0.0
slhdsa128s,10,ka,20,1000,24332.48,26735.1041,28136.997299999995,3938.986,0.16188181393758466,24264.27665,24468.067987500002,0,0.0
slhdsa128s,10,ka,50,1000,54697.688,57348.33475,58873.62589,4209.5785,0.07696081231075068,54611.64,54789.2351875,0,0.0
slhdsa128s,10,ka,100,400,108762.617,112694.29955,114200.72602,7599.392,0.06987136030388089,108613.308,108976.226,0,0.0
slhdsa128s,10,ka,200,400,208811.1415,213166.29194999998,214923.62582999998,7381.836,0.0353517343326242,208605.0995,209006.273,0,0.0
slhdsa128s,10,new,0,400,3852.634,4305.277149999998,5996.760559999999,3475.0975,0.9020056148598595,3834.9,3868.6845,0,0.0
slhdsa128s,10,new,1,400,9243.626,10427.75255,11018.597880000001,3534.5075,0.3823724045087934,9202.0575,9273.058,0,0.0
slhdsa128s,10,new,5,400,29907.372,31926.613149999997,33269.462439999996,3948.6555,0.13202950429746887,29738.679625,30021.6695,0,0.0
slhdsa128s,10,new,20,400,105880.5285,108914.72929999999,110148.64723999999,4566.24,0.043126343102830283,105677.658,106074.4035,0,0.0
slhdsa128s,10,new,50,400,255470.0185,259855.59735,262360.76767,4046.8245,0.015840702262289147,255312.6845,255628.0015,0,0.0
slhdsa128s,10,new,100,200,510872.1065,515250.34145,517653.86037999997,7472.4885,0.014626926005403272,510566.93405000004,511282.694,0,0.0
slhdsa128s,10,new,200,200,1011158.5105,1015137.4685,1017525.47826,7286.6115,0.007206201030140072,1010774.614,1011384.0165,0,0.0
slhdsa128s,20,ka,0,1000,7005.0635,9463.305349999999,10098.528409999999,6682.9105,0.9540114090329088,6920.145,7096.0499500000005,0,0.0
slhdsa128s,20,ka,1,1000,7936.9515,9775.01175,10609.467709999999,6504.1765,0.8194804390577415,7842.5808625,8012.584,0,0.0
slhdsa128s,20,ka,5,1000,12381.3745,14087.00265,15050.979309999999,6900.314,0.5573140526522318,12294.175,12453.43,0,0.0
slhdsa128s,20,ka,20,1000,29904.4355,32601.3599,33688.11945,9176.808,0.30687113287926804,29764.955,30025.4795,0,0.0
slhdsa128s,20,ka,50,1000,61143.159,65558.43269999999,66882.33326,10105.173,0.16527070510046757,61006.87,61301.4680375,0,0.0
slhdsa128s,20,ka,100,400,111189.8705,115314.87285,116600.22853000001,10005.7775,0.08998821075162598,111023.5425,111373.99,0,0.0
slhdsa128s,20,ka,200,400,211982.9425,216943.28075,218567.39935,10253.4255,0.048369106396379036,211763.0475,212283.09,0,0.0
slhdsa128s,20,new,0,400,7248.155,9332.69895,10562.58458,6638.634,0.9159067376456491,7093.2145,7395.48,0,0.0
slhdsa128s,20,new,1,400,15778.1955,17889.127549999997,18557.45211,7757.4405,0.4916557473254784,15600.040949999999,15976.2985,0,0.0
slhdsa128s,20,new,5,400,47005.774,50709.619199999994,52370.183509999995,10505.8855,0.22350202126232407,46794.745,47225.568799999994,0,0.0
slhdsa128s,20,new,20,400,135444.4915,157102.6867,159685.47916,10421.9875,0.07694655858337361,134745.560425,136155.392,0,0.0
slhdsa128s,20,new,50,400,315592.928,366773.16545,370208.78576,10363.4985,0.03283818356031096,315100.735,316000.911,0,0.0
slhdsa128s,20,new,100,200,614449.465,620735.7679,716039.9753500001,9773.4785,0.015906073740335994,614136.807,614874.8650625,0,0.0
slhdsa128s,20,new,200,200,1214973.0625,1220905.8128,1417054.4733499999,10202.2725,0.008397118269443114,1214709.075,1215555.484,0,0.0
slhdsa256f,1,ka,0,1000,4019.1695,5790.938749999999,7214.815209999997,3740.1355,0.9305742143992684,3989.4525,4079.4233375,0,0.0
slhdsa256f,1,ka,1,1000,5076.6315,6577.708099999999,7524.786399999999,3714.1215,0.7316114041367785,5029.6335,5122.660900000001,0,0.0
slhdsa256f,1,ka,5,1000,9325.406,11416.2816,12821.193619999998,3945.051,0.423043350605861,9269.334,9371.0655,0,0.0
slhdsa256f,1,ka,20,1000,25679.1275,28874.915399999998,30675.58181,5211.8415,0.20296022518677864,25589.968,25766.095175000002,0,0.0
slhdsa256f,1,ka,50,1000,57557.457,62421.6825,64556.434420000005,6772.4845,0.11766476236085274,57382.041725,57780.7712375,0,0.0
slhdsa256f,1,ka,100,400,107587.4755,111847.3769,113266.99488,6795.2145,0.06315990284575457,107321.96225,107839.914,0,0.0
slhdsa256f,1,ka,200,400,207908.295,212646.4549,214091.89781,6868.4995,0.033036197521604416,207558.102,208144.74985,0,0.0
slhdsa256f,1,new,0,400,4109.68,5956.669449999994,7165.313829999995,3704.51,0.9014108154406183,4081.6265,4160.792,0,0.0
slhdsa256f,1,new,1,400,11169.3075,13246.980499999992,14466.392109999997,4351.743,0.38961618703755807,11109.4515,11251.883,0,0.0
slhdsa256f,1,new,5,400,36939.2255,39643.9526,41174.503169999996,5770.922,0.15622747694046807,36781.145,37073.904,0,0.0
slhdsa256f,1,new,20,400,128964.749,133646.40055,135133.9154,7001.553,0.05429044025045945,128748.0843125,129183.92934999999,0,0.0
slhdsa256f,1,new,50,400,309148.9975,313547.96444999997,315521.09398,6939.106,0.022445830509283796,308753.454,309456.4015875,0,0.0
slhdsa256f,1,new,100,200,610682.891,615070.6632999999,616889.43808,7987.92,0.013080307501197048,610199.8755,611030.7805,0,0.0
slhdsa256f,1,new,200,200,1209813.324,1214641.0366,1216114.5892,7296.071,0.006030741152591241,1209447.4541749998,1210312.0286875,0,0.0
slhdsa256f,5,ka,0,1000,8702.414,9727.230300000001,10460.35267,8266.105,0.9498634516813381,8681.5972125,8719.6445,0,0.0
slhdsa256f,5,ka,1,1000,9745.5035,10787.98445,11950.55605,8257.858,0.8473505755757001,9728.0345,9761.4415,0,0.0
slhdsa256f,5,ka,5,1000,13938.5105,15610.76745,16646.445659999998,8409.4165,0.6033224640466426,13898.281325,13989.116,0,0.0
slhdsa256f,5,ka,20,1000,29991.461,32843.2123,34327.69115,9384.3025,0.312899144859932,29918.801,30091.0785,0,0.0
slhdsa256f,5,ka,50,1000,61827.082,65957.5934,67553.90478999999,10912.211,0.17649564959251998,61694.068674999995,61962.682,0,0.0
slhdsa256f,5,ka,100,400,112468.4645,116794.71895000001,119058.41591,11306.28,0.10052844635395551,112181.425,112686.211,0,0.0
slhdsa256f,5,ka,200,400,212598.7605,217208.5947,219915.38956,11308.2905,0.05319076401670743,212363.134,212844.541875,0,0.0
slhdsa256f,5,new,0,400,8879.7405,9900.442349999998,11121.01326,8320.338,0.9370023819952846,8853.478,8911.776,0,0.0
slhdsa256f,5,new,1,400,19999.2695,22080.206649999996,22818.656509999997,8815.271,0.4407796494766971,19877.57,20104.467,0,0.0
slhdsa256f,5,new,5,400,68011.089,71686.90545,73589.02446,11233.1555,0.16516652894647812,67798.188,68284.45,0,0.0
slhdsa256f,5,new,20,400,176292.334,237183.6451,239941.53713999997,11741.305,0.06660133616473647,175791.4295,176983.2335,0,0.0
slhdsa256f,5,new,50,400,414983.4215,521674.9519499981,567365.8718,11620.875,0.028003227112049823,414657.223,415424.517,0,0.0
slhdsa256f,5,new,100,200,914874.4595,919460.2796,922539.2765800001,12105.805,0.013232203472612081,914269.449,915433.5674125,0,0.0
slhdsa256f,5,new,200,200,1813921.043,1820967.0854,2013954.57583,12116.5695,0.006679766766452358,1812329.604,1815305.583,0,0.0
slhdsa256f,10,ka,0,1000,14586.5295,15431.87815,16102.425449999999,13979.542,0.9583871201165431,14570.543025,14607.193,0,0.0
slhdsa256f,10,ka,1,1000,15755.1295,16458.8128,17097.09073,14066.479,0.8928190022176588,15727.087,15787.9173125,0,0.0
slhdsa256f,10,ka,5,1000,19800.6965,20928.401449999998,21777.98616,14102.365,0.7122156031228497,19770.896,19835.63005,0,0.0
slhdsa256f,10,ka,20,1000,35697.2105,38005.127850000004,39299.018200000006,14813.126,0.4149659256988722,35609.299,35770.711,0,0.0
slhdsa256f,10,ka,50,1000,67830.502,71164.5943,72957.03317,16488.8995,0.24308974596708718,67721.157675,67977.96678749999,0,0.0
slhdsa256f,10,ka,100,400,115751.843,118311.89895,119310.09297999999,14708.912,0.1270728104087293,115658.633,115873.11415000001,0,0.0
slhdsa256f,10,ka,200,400,216731.106,220354.64440000002,222629.00275,15256.7865,0.07039500135250544,216516.991,217067.6946,0,0.0
slhdsa256f,10,new,0,400,15810.56,16797.041350000003,17419.604869999996,14694.745,0.9294259659366905,15758.471,15845.4491625,0,0.0
slhdsa256f,10,new,1,400,32267.386,34222.86349999999,35325.21026,14939.654,0.4629954840469569,31868.129350000003,32571.873,0,0.0
slhdsa256f,10,new,5,400,100735.801,106002.73215,108289.60969,17053.9565,0.16929389879969287,100376.025,101069.3475,0,0.0
slhdsa256f,10,new,20,400,203437.7425,365486.36104999995,368614.29877,17593.5325,0.08648116265839904,202815.012,204145.0755,0,0.0
slhdsa256f,10,new,50,400,470911.867,530292.0149,778631.7765,16310.789,0.034636606428947773,470405.1265,471271.46,0,0.0
slhdsa256f,10,new,100,200,1322112.8745,1327361.01895,1329494.3261300002,15382.4725,0.011634764925662934,1319907.714,1323013.164,0,0.0
slhdsa256f,10,new,200,200,2624752.9825,2638718.0144499997,2827874.0311999996,15921.6415,0.006065958056302542,2620983.1895,2626909.923,0,0.0
slhdsa256f,20,ka,0,1000,27281.6635,28628.74595,30329.65866,26276.0895,0.963141030604677,27227.323,27334.072,0,0.0
slhdsa256f,20,ka,1,1000,29593.6705,30880.47295,31866.93646,27201.9655,0.9191818737050546,29545.784,29636.377087499997,0,0.0
slhdsa256f,20,ka,5,1000,33539.5895,34798.45965,35452.77304,27138.9685,0.8091622141052144,33493.238,33572.735,0,0.0
slhdsa256f,20,ka,20,1000,48894.3235,50440.22225,51904.99213,27280.4025,0.5579462102589475,48837.6825,48957.004,0,0.0
slhdsa256f,20,ka,50,1000,79569.6445,82316.62655,83957.14808,27593.7275,0.346787115531225,79482.7511875,79655.022,0,0.0
slhdsa256f,20,ka,100,400,128979.111,132071.98425,134430.41691,27010.186,0.20941519747333348,128817.808,129167.5695,0,0.0
slhdsa256f,20,ka,200,400,229251.7115,232173.46519999998,233684.09104,27079.9085,0.1181230374369528,228963.2165,229449.563,0,0.0
slhdsa256f,20,new,0,400,28708.249,30005.137799999997,32459.34335999999,27285.0115,0.9504240923923991,28642.4595,28768.207,0,0.0
slhdsa256f,20,new,1,400,46927.7845,58227.80615,59642.254709999994,27018.9805,0.5757565755101863,46034.64,47911.349,0,0.0
slhdsa256f,20,new,5,400,171242.634,176068.78425,177886.63695,27648.7285,0.1614593740715294,161847.778,172208.29969999997,0,0.0
slhdsa256f,20,new,20,400,233075.149,619135.1001,622701.9025399999,27780.9625,0.11919315559463613,232737.144,233673.276,0,0.0
slhdsa256f,20,new,50,400,633607.4145,1031148.3885499999,1289904.6538099982,28086.574,0.04432803871489417,632662.028,634223.6029500001,0,0.0
slhdsa256f,20,new,100,200,1435937.2485,1935716.9573499998,2147580.0490300003,28096.2205,0.01956646819305628,1336676.8075,1631129.54,0,0.0
slhdsa256f,20,new,200,200,3032821.4675,3872671.9206999997,4659985.485639999,28101.2775,0.009265720979996986,2643011.1368375,3240221.887,0,0.0
slhdsa256s,1,ka,0,1000,2562.1625,3999.6497499999996,5061.01947,2248.242,0.8774783020202661,2495.82,2619.6228125,0,0.0
slhdsa256s,1,ka,1,1000,3536.863,5107.306299999999,6392.434439999998,2175.378,0.6150585985377438,3499.073,3594.278,0,0.0
slhdsa256s,1,ka,5,1000,7784.2035,9671.76225,10572.345650000001,2395.2785,0.30771015942735824,7712.249162499999,7869.403625,0,0.0
slhdsa256s,1,ka,20,1000,23377.936,25496.28005,27040.41592,2932.6235,0.12544407256483206,23293.1678875,23492.7445,0,0.0
